Feature ID	Taxon	Confidence
09ddbccc636a98a4665b15bb492303b7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.9079620309126293
2383da32b86155fbaf6111fa0796b635	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.998166446669803
5f911dec18dc6f75bd8f09a3c643666d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999895452056
dd229e9d8bd5d9c84d4b7877e4c8c6bf	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.99239674230089
529af7d8dcebf08bcfe2df0fbcddde12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998829657976569
3a7da8bc5b8f57cf94ff61de4b7f144c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9972874019552562
7cbc0081e34c2e4e6a4d14e92a3ee05d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999987416795603
c25350acdd6b6d7d152a175116f427a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999902917273271
52eda4d6da77bc91e862e85d77e2d78f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9655978816619604
48bf097753b2b1c793e9257c8f87edd4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997001945606
27fec52fc1f1c2f51ff9e795345840bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae	0.7650551902422301
ff60e78a0350b67281807e970e6eeede	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9884245643375285
2d6295c3f701384fe0e5a32afba82415	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999999998361706
77a2f7992ba305bbcff4b14a525133c2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9999998600587964
